baseline,height,x,y,sigma_x,sigma_y,fwhm_x,fwhm_y,fwhm,error_baseline,error_height,error_x,error_y,error_sigma_x,error_sigma_y,error_fwhm_x,error_fwhm_y,error_fwhm,slice
96.066,47.780,527.420,890.036,3.451,3.095,8.127,7.287,7.707,7.547,6.608,0.169,0.154,0.543,0.524,1.279,1.234,0.889,6
119.543,50.786,174.085,168.318,1.064,0.972,2.505,2.290,2.397,1.249,7.270,0.152,0.139,0.160,0.148,0.378,0.348,0.257,6
102.539,40.557,351.631,324.764,1.266,1.411,2.982,3.322,3.152,1.132,4.121,0.129,0.143,0.146,0.162,0.345,0.382,0.257,6
114.177,43.172,798.578,375.864,1.833,2.940,4.317,6.923,5.620,2.261,2.652,0.095,0.178,0.173,0.284,0.408,0.668,0.392,6
105.721,39.640,314.847,450.047,2.216,2.072,5.219,4.879,5.049,3.110,3.333,0.163,0.151,0.296,0.283,0.696,0.667,0.482,6
115.612,66.687,425.443,463.666,1.886,2.264,4.441,5.332,4.887,1.769,3.125,0.087,0.109,0.123,0.150,0.289,0.354,0.228,6
119.130,40.123,591.211,486.326,2.396,1.267,5.641,2.984,4.312,1.239,2.905,0.173,0.089,0.217,0.115,0.511,0.271,0.289,6
107.394,44.500,124.072,523.581,2.399,2.780,5.650,6.546,6.098,4.136,3.556,0.108,0.133,0.291,0.327,0.686,0.770,0.516,6
112.401,49.559,958.831,608.445,1.053,1.130,2.480,2.661,2.571,1.671,7.535,0.460,0.179,0.430,0.192,1.012,0.451,0.554,6
101.764,51.788,88.628,842.528,2.827,3.740,6.658,8.808,7.733,11.892,10.455,0.171,0.259,0.673,0.846,1.586,1.993,1.273,6
115.096,39.254,677.701,188.349,2.345,1.363,5.522,3.210,4.366,1.168,2.515,0.152,0.084,0.195,0.113,0.460,0.266,0.266,6
108.406,76.924,915.520,187.386,1.930,2.348,4.544,5.530,5.037,1.682,2.863,0.071,0.096,0.101,0.133,0.237,0.313,0.196,6
113.842,41.622,829.801,579.436,1.401,1.046,3.299,2.464,2.881,1.251,5.521,0.186,0.139,0.203,0.153,0.478,0.360,0.299,6
99.242,39.984,300.073,581.560,3.589,2.690,8.451,6.334,7.393,7.363,6.377,0.286,0.166,0.747,0.548,1.759,1.291,1.091,6
117.022,49.043,90.010,590.155,1.050,0.851,2.472,2.004,2.238,0.953,6.098,0.132,0.108,0.138,0.108,0.324,0.255,0.206,6
103.465,72.327,559.281,886.841,2.334,3.933,5.497,9.262,7.380,4.526,4.530,0.102,0.535,0.212,0.589,0.499,1.387,0.737,6
100.946,37.496,496.767,912.190,1.180,1.351,2.779,3.182,2.980,1.160,4.717,0.148,0.170,0.165,0.189,0.389,0.444,0.295,6
98.173,36.142,340.635,51.126,1.656,1.391,3.899,3.276,3.588,0.802,2.215,0.101,0.085,0.122,0.104,0.286,0.245,0.188,6
103.044,37.050,849.995,193.829,1.172,1.520,2.759,3.580,3.169,0.982,3.607,0.114,0.148,0.130,0.167,0.305,0.393,0.249,6
113.569,34.321,610.961,436.087,1.897,1.385,4.468,3.262,3.865,1.744,4.196,0.231,0.168,0.284,0.216,0.668,0.508,0.420,6
108.224,33.591,309.183,473.928,1.476,2.457,3.475,5.785,4.630,1.647,2.920,0.122,0.211,0.179,0.284,0.421,0.669,0.395,6
113.616,59.482,520.844,491.781,3.461,1.693,8.149,3.986,6.068,2.809,3.512,0.365,0.092,0.445,0.155,1.049,0.365,0.555,6
111.590,38.490,619.128,528.040,2.312,2.343,5.446,5.517,5.481,2.691,2.734,0.133,0.141,0.252,0.271,0.593,0.638,0.435,6
114.803,41.335,287.790,567.182,1.301,0.965,3.063,2.273,2.668,1.068,5.351,0.169,0.125,0.181,0.134,0.427,0.315,0.265,6
106.041,37.799,55.095,583.241,2.739,2.100,6.450,4.945,5.698,3.106,3.313,0.226,0.152,0.386,0.286,0.908,0.674,0.566,6
96.546,38.699,114.493,592.427,1.682,1.447,3.960,3.407,3.683,0.897,2.344,0.102,0.087,0.124,0.108,0.291,0.254,0.193,6
99.486,32.295,290.805,23.843,1.826,1.420,4.301,3.344,3.822,1.243,2.997,0.169,0.131,0.208,0.168,0.491,0.395,0.315,6
102.280,32.788,137.348,25.742,1.482,1.650,3.490,3.885,3.688,1.300,3.314,0.149,0.166,0.186,0.205,0.439,0.482,0.326,6
102.684,36.050,789.167,70.322,1.395,1.178,3.284,2.773,3.029,1.028,4.070,0.157,0.133,0.176,0.149,0.413,0.350,0.271,6
106.239,36.256,668.785,97.163,1.226,1.184,2.887,2.789,2.838,0.775,3.432,0.116,0.112,0.127,0.123,0.300,0.289,0.208,6
99.922,34.217,723.625,110.069,1.686,1.518,3.970,3.575,3.772,1.166,2.802,0.138,0.124,0.172,0.158,0.406,0.371,0.275,6
110.784,34.588,596.403,138.974,2.438,1.477,5.741,3.478,4.610,1.402,2.526,0.179,0.103,0.241,0.149,0.568,0.351,0.334,6
105.314,35.615,937.670,183.114,2.946,2.780,6.937,6.547,6.742,4.160,3.665,0.213,0.179,0.472,0.415,1.110,0.977,0.739,6
107.575,33.996,801.913,267.138,2.095,1.594,4.933,3.755,4.344,1.243,2.294,0.142,0.105,0.192,0.147,0.452,0.347,0.285,6
109.697,37.231,618.781,375.322,2.712,2.671,6.387,6.290,6.339,6.023,5.181,0.201,0.204,0.531,0.544,1.251,1.281,0.895,6
99.802,33.260,940.746,399.623,1.349,2.203,3.176,5.187,4.182,1.372,3.114,0.123,0.207,0.162,0.260,0.381,0.612,0.360,6
99.052,48.927,759.585,455.630,2.703,4.384,6.365,10.323,8.344,7.881,7.036,0.105,0.217,0.444,0.695,1.046,1.636,0.971,6
97.800,69.860,307.628,481.239,3.196,2.594,7.526,6.109,6.818,3.651,3.288,0.191,0.082,0.311,0.175,0.733,0.412,0.420,6
106.954,41.461,330.037,486.318,2.268,2.991,5.341,7.044,6.192,3.428,3.079,0.112,0.188,0.260,0.373,0.612,0.878,0.535,6
98.158,33.536,359.543,485.445,2.464,1.558,5.802,3.669,4.735,1.512,2.488,0.181,0.109,0.251,0.164,0.590,0.387,0.353,6
110.157,35.520,627.178,495.895,1.367,1.241,3.219,2.923,3.071,1.467,5.613,0.216,0.196,0.243,0.221,0.572,0.520,0.386,6
115.918,34.556,325.196,507.544,1.838,1.970,4.329,4.640,4.484,1.978,3.233,0.167,0.179,0.242,0.255,0.570,0.600,0.414,6
103.780,45.147,156.082,540.313,3.073,1.917,7.235,4.514,5.875,2.523,2.783,0.261,0.103,0.374,0.186,0.881,0.438,0.492,6
117.498,69.193,442.010,553.556,1.748,1.563,4.117,3.679,3.898,1.361,3.998,0.107,0.088,0.132,0.104,0.310,0.246,0.198,6
108.091,40.302,74.816,633.086,1.512,1.004,3.561,2.365,2.963,0.930,3.992,0.150,0.100,0.164,0.109,0.387,0.257,0.232,6
101.324,35.474,96.603,812.671,1.556,1.276,3.665,3.004,3.334,1.086,3.592,0.157,0.129,0.181,0.150,0.426,0.353,0.277,6
123.300,32.847,103.564,825.551,2.750,1.655,6.475,3.896,5.185,2.898,4.326,0.424,0.203,0.592,0.312,1.395,0.735,0.788,6
102.047,35.361,778.084,854.459,1.314,1.335,3.094,3.144,3.119,0.914,3.386,0.126,0.128,0.143,0.145,0.336,0.340,0.239,6
102.163,34.801,250.272,947.133,1.285,1.691,3.027,3.983,3.505,0.901,2.689,0.099,0.131,0.119,0.153,0.280,0.360,0.228,6
102.691,38.392,489.607,12.042,0.998,1.545,2.351,3.639,2.995,0.967,4.107,0.106,0.165,0.119,0.181,0.279,0.426,0.255,6
108.557,133.415,942.876,142.549,1.564,1.586,3.684,3.734,3.709,1.588,5.050,0.058,0.069,0.066,0.085,0.156,0.200,0.127,6
114.298,66.809,116.615,142.473,1.707,1.644,4.020,3.872,3.946,1.650,4.555,0.117,0.111,0.143,0.135,0.336,0.317,0.231,6
102.014,35.869,826.582,144.735,1.522,1.261,3.584,2.970,3.277,1.066,3.625,0.154,0.127,0.176,0.147,0.414,0.347,0.270,6
98.687,42.671,936.680,179.890,2.675,3.028,6.298,7.129,6.714,3.077,2.728,0.108,0.178,0.241,0.350,0.568,0.823,0.500,6
102.394,33.461,352.624,238.036,1.177,1.516,2.771,3.571,3.171,0.674,2.470,0.087,0.112,0.099,0.126,0.233,0.297,0.189,6
101.434,34.883,828.279,261.285,1.882,1.144,4.432,2.693,3.562,1.017,3.212,0.173,0.105,0.199,0.123,0.468,0.291,0.275,6
101.628,34.535,196.676,284.901,1.485,1.305,3.497,3.072,3.284,0.930,3.110,0.134,0.117,0.154,0.136,0.363,0.321,0.242,6
102.065,34.733,390.072,291.521,1.405,1.254,3.309,2.952,3.130,0.906,3.347,0.135,0.121,0.153,0.137,0.360,0.322,0.242,6
101.161,32.086,359.129,324.590,1.330,1.512,3.133,3.561,3.347,1.249,4.020,0.167,0.189,0.195,0.220,0.459,0.517,0.346,6
99.849,33.544,542.503,366.686,1.444,1.250,3.400,2.943,3.172,0.840,3.042,0.131,0.113,0.148,0.129,0.349,0.304,0.231,6
103.275,32.690,585.821,385.133,1.353,1.545,3.186,3.639,3.412,1.315,4.032,0.167,0.191,0.198,0.224,0.466,0.527,0.352,6
101.594,35.952,264.760,392.213,1.012,1.287,2.382,3.030,2.706,0.927,4.512,0.127,0.162,0.137,0.174,0.323,0.411,0.261,6
103.851,162.059,626.211,394.189,1.530,1.476,3.603,3.475,3.539,1.107,3.831,0.036,0.035,0.042,0.040,0.099,0.094,0.068,6
107.659,32.553,309.936,464.524,2.429,1.505,5.720,3.545,4.632,1.566,2.760,0.202,0.121,0.273,0.177,0.643,0.416,0.383,6
98.752,35.621,292.657,505.691,2.623,3.470,6.176,8.171,7.174,5.643,4.892,0.190,0.379,0.500,0.764,1.178,1.800,1.076,6
101.583,36.194,171.855,527.310,1.226,1.375,2.886,3.238,3.062,1.191,4.596,0.156,0.175,0.175,0.196,0.412,0.461,0.309,6
99.652,36.900,123.047,591.021,1.098,1.356,2.587,3.194,2.890,1.036,4.490,0.134,0.165,0.147,0.181,0.346,0.427,0.275,6
100.140,32.892,208.195,599.335,2.076,1.437,4.890,3.385,4.137,0.874,1.847,0.116,0.079,0.147,0.107,0.346,0.251,0.214,6
101.422,36.716,146.346,609.441,1.371,1.228,3.228,2.892,3.060,1.023,3.956,0.148,0.132,0.165,0.149,0.389,0.350,0.262,6
100.286,31.504,809.301,616.703,1.331,1.692,3.134,3.983,3.559,1.141,3.267,0.138,0.175,0.167,0.207,0.392,0.488,0.313,6
102.884,90.833,948.022,616.332,1.896,1.736,4.465,4.087,4.276,1.494,3.825,0.087,0.073,0.110,0.091,0.260,0.214,0.168,6
100.255,30.494,784.099,644.992,1.490,1.872,3.510,4.408,3.959,1.315,2.859,0.138,0.174,0.184,0.222,0.433,0.523,0.339,6
101.639,33.455,171.183,666.898,1.275,1.349,3.002,3.177,3.090,0.746,2.813,0.107,0.113,0.121,0.128,0.285,0.301,0.207,6
103.730,39.212,65.980,667.900,1.120,1.108,2.638,2.610,2.624,1.180,5.965,0.171,0.169,0.183,0.181,0.431,0.427,0.303,6
99.233,31.915,888.577,808.380,1.527,2.219,3.595,5.226,4.410,1.379,2.521,0.117,0.173,0.167,0.231,0.392,0.544,0.335,6
102.354,32.976,762.003,820.065,1.176,1.636,2.768,3.852,3.310,1.048,3.586,0.128,0.178,0.148,0.202,0.347,0.476,0.295,6
102.113,37.497,263.517,867.471,1.099,1.432,2.588,3.373,2.980,0.945,3.924,0.115,0.150,0.128,0.165,0.301,0.389,0.246,6
101.122,34.851,552.744,1.977,1.032,1.484,2.431,3.495,2.963,0.799,2.943,0.086,0.128,0.097,0.149,0.229,0.350,0.209,6
101.681,34.765,794.865,21.634,1.375,1.079,3.239,2.541,2.890,0.709,3.087,0.122,0.096,0.134,0.106,0.315,0.248,0.201,6
100.160,30.038,137.231,46.504,1.689,2.009,3.978,4.732,4.355,1.241,2.088,0.114,0.137,0.167,0.192,0.393,0.453,0.300,6
102.484,30.686,111.046,77.952,1.601,1.334,3.770,3.142,3.456,1.122,3.368,0.176,0.146,0.207,0.175,0.487,0.412,0.319,6
98.926,30.637,902.915,168.231,1.465,2.379,3.451,5.601,4.526,1.238,2.270,0.104,0.174,0.150,0.232,0.353,0.546,0.325,6
81.359,61.060,921.445,185.837,3.839,3.358,9.039,7.908,8.474,7.700,6.802,0.177,0.114,0.514,0.410,1.210,0.966,0.774,6
103.041,31.391,386.082,241.175,1.238,1.430,2.916,3.367,3.142,0.964,3.540,0.140,0.161,0.159,0.182,0.374,0.429,0.285,6
101.434,33.990,306.667,286.077,1.276,1.505,3.006,3.544,3.275,1.065,3.615,0.136,0.160,0.157,0.184,0.369,0.432,0.284,6
103.164,33.196,448.979,287.767,1.285,1.126,3.026,2.652,2.839,0.778,3.457,0.134,0.117,0.147,0.129,0.345,0.303,0.230,6
104.295,31.082,316.548,314.359,1.554,1.272,3.659,2.996,3.327,1.125,3.718,0.186,0.152,0.214,0.177,0.503,0.417,0.327,6
102.265,29.191,327.196,347.094,1.237,1.904,2.913,4.483,3.698,0.882,2.490,0.105,0.162,0.128,0.190,0.301,0.448,0.270,6
109.822,31.301,618.920,348.713,1.306,2.251,3.075,5.300,4.187,1.018,2.361,0.096,0.169,0.125,0.210,0.295,0.495,0.288,6
104.468,31.009,429.097,375.890,1.421,1.383,3.347,3.256,3.301,1.200,3.928,0.180,0.175,0.209,0.204,0.493,0.480,0.344,6
100.055,28.084,9.998,379.127,1.537,2.181,3.619,5.136,4.378,1.947,3.476,0.185,0.266,0.268,0.357,0.631,0.840,0.525,6
116.539,29.396,793.383,405.395,1.674,2.139,3.943,5.036,4.490,2.504,4.092,0.224,0.293,0.333,0.412,0.785,0.969,0.624,6
101.149,31.128,235.853,407.925,1.983,1.361,4.670,3.206,3.938,1.157,2.752,0.174,0.119,0.214,0.154,0.504,0.362,0.310,6
102.685,41.585,791.200,452.179,2.919,4.131,6.873,9.728,8.301,6.982,6.103,0.157,0.387,0.517,0.835,1.217,1.967,1.156,6
101.572,32.340,166.818,468.111,1.060,1.169,2.496,2.752,2.624,1.060,5.368,0.176,0.194,0.189,0.208,0.445,0.491,0.331,6
112.008,33.453,776.666,470.451,1.961,2.477,4.617,5.833,5.225,2.260,2.466,0.123,0.162,0.234,0.280,0.551,0.660,0.430,6
99.071,35.076,456.656,495.743,0.918,1.679,2.161,3.955,3.058,0.974,4.208,0.109,0.200,0.123,0.218,0.289,0.514,0.295,6
105.279,32.134,446.973,515.848,2.556,1.984,6.019,4.671,5.345,2.350,2.854,0.218,0.156,0.349,0.267,0.821,0.630,0.517,6
112.234,29.129,573.841,516.488,1.517,2.320,3.572,5.463,4.517,1.774,3.145,0.157,0.249,0.229,0.336,0.540,0.791,0.479,6
112.385,32.178,100.504,536.610,1.375,2.356,3.237,5.548,4.392,1.150,2.439,0.101,0.180,0.135,0.231,0.318,0.544,0.315,6
109.251,33.642,890.547,538.858,2.425,3.488,5.711,8.214,6.962,6.915,6.036,0.209,0.373,0.612,0.870,1.440,2.048,1.252,6
100.541,30.966,220.924,538.263,1.510,1.744,3.555,4.107,3.831,1.216,2.908,0.141,0.163,0.179,0.204,0.422,0.480,0.320,6
102.838,36.138,60.725,544.965,1.005,1.206,2.366,2.841,2.603,0.843,4.346,0.121,0.145,0.130,0.155,0.305,0.366,0.238,6
102.755,35.936,476.653,561.922,1.467,0.916,3.455,2.158,2.806,0.824,3.918,0.161,0.101,0.174,0.106,0.409,0.250,0.240,6
111.753,29.464,406.432,564.426,1.817,1.889,4.279,4.449,4.364,1.933,3.220,0.194,0.202,0.278,0.288,0.656,0.678,0.472,6
111.072,35.921,322.513,587.478,3.402,2.328,8.011,5.481,6.746,5.509,4.832,0.268,0.157,0.630,0.454,1.485,1.070,0.915,6
107.294,75.663,890.608,587.508,3.458,1.840,8.143,4.332,6.238,2.126,3.437,0.466,0.069,0.402,0.106,0.946,0.250,0.490,6
111.806,31.992,885.196,616.358,1.653,1.256,3.892,2.959,3.425,1.109,3.484,0.180,0.137,0.208,0.161,0.491,0.380,0.310,6
100.591,34.170,482.904,617.520,2.063,1.024,4.858,2.412,3.635,1.197,4.023,0.242,0.119,0.276,0.139,0.649,0.327,0.364,6
107.725,32.789,854.507,619.494,2.103,1.130,4.951,2.662,3.807,0.956,2.853,0.183,0.097,0.215,0.116,0.506,0.273,0.288,6
107.952,33.630,92.588,621.884,1.408,1.409,3.317,3.318,3.317,1.139,3.718,0.156,0.156,0.181,0.181,0.425,0.427,0.301,6
103.655,33.501,467.750,627.366,1.163,1.399,2.738,3.295,3.017,0.772,3.090,0.107,0.129,0.120,0.143,0.282,0.338,0.220,6
103.287,35.464,355.927,641.052,1.161,1.220,2.735,2.874,2.804,0.680,3.073,0.101,0.106,0.110,0.116,0.259,0.272,0.188,6
101.902,31.172,157.832,689.976,1.395,2.124,3.285,5.003,4.144,0.904,1.955,0.086,0.132,0.115,0.166,0.271,0.392,0.238,6
102.142,34.239,532.320,739.225,1.360,1.120,3.203,2.638,2.921,0.962,4.090,0.163,0.134,0.179,0.148,0.421,0.348,0.273,6
101.276,31.103,729.474,757.814,1.390,1.568,3.272,3.693,3.483,1.010,2.967,0.132,0.149,0.158,0.177,0.373,0.418,0.280,6
114.033,39.336,89.912,840.673,2.816,1.847,6.631,4.349,5.490,2.228,4.196,0.727,0.206,0.706,0.275,1.663,0.648,0.892,6
101.425,32.105,407.079,934.669,1.728,1.379,4.069,3.247,3.658,0.924,2.490,0.134,0.107,0.161,0.131,0.378,0.308,0.244,6
94.290,30.086,259.744,958.356,2.488,1.329,5.860,3.129,4.494,2.037,2.645,0.211,0.173,0.313,0.248,0.738,0.585,0.471,6
109.045,202.178,336.914,143.059,1.799,1.522,4.237,3.584,3.911,3.617,7.946,0.070,0.059,0.090,0.078,0.212,0.185,0.140,14
111.859,206.502,859.081,182.220,1.896,1.633,4.464,3.846,4.155,2.644,4.907,0.045,0.038,0.060,0.054,0.142,0.126,0.095,14
101.698,211.032,624.420,209.218,1.492,1.438,3.514,3.387,3.450,1.184,3.529,0.025,0.024,0.030,0.029,0.070,0.067,0.048,14
107.572,180.208,304.574,469.707,1.494,1.508,3.517,3.550,3.534,1.483,4.181,0.035,0.035,0.042,0.042,0.098,0.099,0.070,14
109.228,126.751,333.735,455.081,1.457,1.482,3.431,3.489,3.460,1.360,4.003,0.046,0.047,0.055,0.056,0.129,0.131,0.092,14
115.621,112.224,884.672,283.022,1.660,1.408,3.908,3.316,3.612,1.499,4.059,0.060,0.051,0.072,0.062,0.170,0.147,0.113,14
109.621,105.510,152.051,544.403,1.558,1.906,3.669,4.488,4.078,2.094,4.210,0.061,0.076,0.084,0.099,0.197,0.233,0.152,14
108.214,107.188,77.765,875.171,1.896,1.592,4.465,3.749,4.107,1.921,3.724,0.065,0.055,0.087,0.075,0.204,0.178,0.135,14
107.492,101.752,723.157,236.920,2.010,1.766,4.733,4.159,4.446,2.003,3.038,0.058,0.051,0.086,0.078,0.202,0.184,0.136,14
106.734,107.611,375.118,601.541,1.720,1.518,4.050,3.575,3.813,1.555,3.661,0.058,0.051,0.073,0.066,0.172,0.155,0.116,14
115.983,105.717,184.859,166.394,2.628,1.635,6.189,3.851,5.020,4.063,5.978,0.152,0.085,0.220,0.136,0.518,0.319,0.304,14
104.090,106.236,617.877,390.457,2.485,1.775,5.852,4.179,5.015,2.351,3.018,0.066,0.046,0.102,0.078,0.240,0.184,0.151,14
107.789,99.614,310.952,432.644,1.936,1.533,4.559,3.610,4.084,1.519,3.075,0.059,0.047,0.077,0.064,0.181,0.150,0.117,14
102.732,91.993,796.338,444.307,2.994,1.851,7.050,4.358,5.704,5.576,6.269,0.226,0.107,0.352,0.199,0.829,0.468,0.476,14
113.506,95.049,526.857,497.792,2.054,1.757,4.836,4.137,4.486,2.940,4.738,0.101,0.084,0.145,0.125,0.341,0.293,0.225,14
109.391,92.050,338.630,101.892,1.971,1.254,4.641,2.953,3.797,2.863,7.861,0.168,0.106,0.201,0.130,0.473,0.306,0.282,14
106.319,86.702,928.641,164.319,2.138,1.564,5.036,3.682,4.359,1.465,2.629,0.064,0.046,0.086,0.066,0.203,0.156,0.128,14
114.458,82.560,282.804,552.865,1.640,1.451,3.863,3.418,3.640,2.014,5.287,0.105,0.093,0.128,0.115,0.301,0.271,0.203,14
119.221,87.853,950.563,188.523,1.315,1.787,3.096,4.207,3.652,1.171,3.264,0.049,0.066,0.059,0.079,0.140,0.185,0.116,14
106.862,90.057,792.590,357.673,2.195,2.060,5.168,4.851,5.009,1.884,2.291,0.051,0.048,0.085,0.081,0.199,0.190,0.138,14
111.371,83.024,354.561,415.540,1.867,1.629,4.397,3.835,4.116,2.429,4.848,0.108,0.094,0.142,0.127,0.335,0.298,0.224,14
115.328,83.149,449.079,565.391,2.273,1.688,5.353,3.975,4.664,2.281,3.381,0.089,0.065,0.129,0.102,0.304,0.241,0.194,14
116.194,79.302,592.056,327.017,2.008,1.901,4.729,4.476,4.603,4.598,6.194,0.150,0.141,0.235,0.227,0.554,0.534,0.385,14
105.210,77.706,85.960,635.536,1.792,1.523,4.220,3.587,3.904,1.465,3.274,0.075,0.064,0.095,0.083,0.225,0.196,0.149,14
112.477,80.668,442.565,523.348,2.203,1.843,5.188,4.339,4.764,2.639,3.549,0.093,0.076,0.143,0.123,0.336,0.291,0.222,14
118.661,76.868,99.585,828.868,1.748,2.247,4.116,5.291,4.704,2.941,4.514,0.097,0.131,0.147,0.189,0.347,0.445,0.282,14
104.781,85.027,615.457,344.477,3.773,1.925,8.884,4.533,6.709,5.254,5.275,0.202,0.081,0.385,0.181,0.907,0.427,0.501,14
103.374,84.032,798.636,444.825,3.407,1.938,8.024,4.564,6.294,4.603,4.528,0.200,0.078,0.327,0.168,0.771,0.395,0.433,14
107.894,77.851,268.062,500.415,1.751,2.233,4.123,5.259,4.691,2.513,3.507,0.074,0.097,0.121,0.145,0.284,0.342,0.222,14
119.330,73.716,563.229,505.016,1.990,1.407,4.687,3.313,4.000,1.501,3.387,0.091,0.064,0.113,0.084,0.267,0.198,0.166,14
103.376,72.495,290.283,507.452,1.729,2.050,4.071,4.827,4.449,2.243,3.754,0.087,0.104,0.126,0.145,0.296,0.340,0.226,14
115.942,76.423,689.059,197.418,1.562,1.314,3.678,3.095,3.387,1.548,4.872,0.100,0.084,0.116,0.099,0.273,0.232,0.179,14
118.084,67.390,480.926,891.395,2.103,1.589,4.952,3.742,4.347,2.320,4.094,0.126,0.094,0.170,0.136,0.400,0.320,0.256,14
112.962,69.115,549.771,84.471,1.793,1.829,4.223,4.306,4.264,1.655,2.853,0.073,0.074,0.103,0.105,0.243,0.247,0.173,14
98.028,77.904,136.866,628.979,2.378,2.180,5.600,5.133,5.366,3.707,4.043,0.105,0.099,0.184,0.181,0.433,0.427,0.304,14
115.099,68.636,804.780,278.129,1.288,1.495,3.032,3.521,3.276,1.723,5.798,0.109,0.126,0.126,0.145,0.297,0.342,0.226,14
97.593,76.809,143.978,156.749,3.487,2.254,8.212,5.307,6.760,5.076,4.665,0.138,0.079,0.297,0.201,0.700,0.474,0.423,14
122.243,99.854,184.722,166.466,2.733,1.511,6.437,3.558,4.997,3.298,6.153,0.274,0.092,0.324,0.125,0.762,0.294,0.408,14
106.333,64.175,492.406,454.242,2.270,1.551,5.345,3.652,4.498,1.988,3.475,0.122,0.081,0.166,0.118,0.391,0.278,0.240,14
110.529,66.143,766.903,477.755,1.950,2.463,4.591,5.799,5.195,3.063,3.411,0.087,0.117,0.161,0.199,0.380,0.469,0.302,14
110.544,64.008,553.133,34.510,1.947,1.686,4.586,3.969,4.278,1.853,3.248,0.097,0.084,0.134,0.120,0.315,0.282,0.211,14
112.801,64.168,894.952,627.427,2.015,1.631,4.744,3.840,4.292,2.048,3.615,0.112,0.090,0.152,0.129,0.358,0.304,0.235,14
106.878,64.944,358.892,634.179,2.253,2.116,5.307,4.983,5.145,3.488,4.123,0.135,0.119,0.229,0.202,0.538,0.476,0.359,14
112.459,64.727,776.680,460.138,1.325,1.489,3.119,3.506,3.313,1.459,4.777,0.098,0.110,0.114,0.127,0.268,0.300,0.201,14
109.242,207.576,859.113,182.255,1.956,1.641,4.607,3.864,4.236,1.703,4.432,0.045,0.035,0.057,0.043,0.134,0.101,0.084,14
106.157,60.448,12.777,462.326,3.137,1.652,7.386,3.891,5.639,2.849,3.713,0.201,0.088,0.309,0.153,0.728,0.359,0.406,14
102.216,61.967,772.679,248.783,2.347,2.400,5.526,5.652,5.589,3.322,3.156,0.092,0.093,0.192,0.190,0.453,0.447,0.318,14
108.396,53.747,800.366,274.274,1.639,2.013,3.859,4.740,4.300,3.619,6.348,0.189,0.234,0.272,0.320,0.641,0.754,0.495,14
109.925,57.620,752.249,470.920,2.278,1.568,5.365,3.692,4.529,1.993,3.430,0.136,0.090,0.187,0.132,0.439,0.310,0.269,14
109.877,64.050,612.867,483.359,2.591,2.121,6.101,4.994,5.547,3.782,3.912,0.146,0.106,0.261,0.203,0.615,0.479,0.390,14
91.655,97.301,99.563,828.229,2.427,4.153,5.715,9.780,7.747,5.785,5.165,0.072,0.345,0.182,0.457,0.429,1.077,0.580,14
110.290,59.862,596.362,447.440,2.483,1.918,5.846,4.517,5.181,2.575,2.927,0.109,0.081,0.183,0.150,0.430,0.354,0.278,14
117.682,58.315,413.356,457.900,2.158,1.460,5.082,3.437,4.260,1.792,3.628,0.134,0.089,0.174,0.121,0.410,0.286,0.250,14
125.008,55.253,493.883,488.254,2.198,1.330,5.175,3.132,4.154,1.873,4.282,0.169,0.101,0.210,0.132,0.495,0.311,0.292,14
114.082,53.838,938.136,146.165,1.988,1.754,4.682,4.131,4.407,2.183,3.400,0.122,0.107,0.178,0.163,0.418,0.383,0.284,14
111.617,58.046,324.333,201.248,2.290,2.019,5.392,4.754,5.073,3.086,3.677,0.131,0.115,0.216,0.200,0.509,0.471,0.346,14
117.817,55.769,836.512,444.050,1.382,2.148,3.255,5.058,4.157,1.941,4.272,0.104,0.163,0.137,0.204,0.324,0.481,0.290,14
106.319,180.136,304.580,469.714,1.517,1.531,3.572,3.606,3.589,1.392,4.577,0.038,0.039,0.044,0.045,0.104,0.107,0.075,14
96.766,69.752,259.491,541.351,2.880,2.660,6.782,6.265,6.523,3.725,3.366,0.091,0.091,0.196,0.206,0.460,0.484,0.334,14
111.102,52.577,794.444,400.030,1.986,1.490,4.677,3.509,4.093,1.267,2.633,0.099,0.073,0.127,0.099,0.299,0.234,0.190,14
108.338,51.887,588.960,423.582,2.240,2.032,5.275,4.786,5.030,2.627,3.312,0.136,0.119,0.219,0.195,0.516,0.459,0.345,14
93.526,69.958,340.836,103.155,3.521,2.459,8.291,5.791,7.041,6.764,6.112,0.384,0.146,0.595,0.323,1.400,0.761,0.797,14
117.429,193.768,337.016,143.058,1.804,1.438,4.248,3.387,3.817,2.421,7.813,0.078,0.057,0.095,0.067,0.223,0.158,0.137,14
110.619,51.144,911.779,203.267,2.508,1.656,5.906,3.901,4.903,1.816,2.569,0.121,0.077,0.178,0.126,0.420,0.297,0.257,14
113.982,53.823,789.520,263.718,2.658,2.012,6.260,4.737,5.499,4.273,4.296,0.179,0.127,0.328,0.263,0.772,0.620,0.495,14
110.741,89.905,526.399,497.866,3.135,1.809,7.382,4.261,5.821,2.908,3.658,0.258,0.070,0.299,0.113,0.704,0.267,0.377,14
108.303,55.490,611.123,525.524,2.022,1.598,4.761,3.763,4.262,1.546,3.095,0.114,0.087,0.151,0.117,0.356,0.276,0.225,14
117.669,51.097,20.731,597.445,1.814,1.774,4.271,4.177,4.224,2.301,4.073,0.142,0.139,0.199,0.195,0.468,0.460,0.328,14
